,name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,kakao_keyword,kakao_map_url,kakao_store_name,kakao_star_point,kakao_star_point_qty,kakao_blog_review_txt,kakao_blog_review_qty
497,한아름다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,유천2동,36.3186092855466,127.399240460795,커피점 카페커피전문점 카페 다방비알콜 음료점업,유천2동%20한아름다방,https://place.map.kakao.com/8613804,한아름다방,5.0,1.0,,0.0
498,띠울참숯불석갈비,한식,갈비/삼겹살,한식 음식점업,온천1동,36.3527936364231,127.345999590534,한식갈비 삼겹살한식 음식점업,온천1동%20띠울참숯불석갈비,https://place.map.kakao.com/8937961,띠울참숯석갈비 유성직영점,2.6,14.0,,27.0
499,BHC치킨용운점,닭/오리요리,후라이드/양념치킨,치킨 전문점,용운동,36.3279262043176,127.457220714039,닭 오리요리후라이드 양념치킨치킨 전문점,용운동%20BHC치킨용운점,https://place.map.kakao.com/1312846562,BHC치킨 대전용운점,1.8,5.0,배민말고 직접전화해서주문  수수료 나간다고 직접전화  배민 배달료 1500원 직접전화 2000원 배민 별5개예약하면 음료대 직접주문하면  맛쵸킹2마리 캔콜라하나.... 배민으로 주문하는게  더나인데 괜히오지랍떨고 후회 ㅠㅠ ,0.0
500,셜록홈즈대전점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,은행선화동,36.3276995338167,127.427940290595,커피점 카페커피전문점 카페 다방비알콜 음료점업,은행선화동%20셜록홈즈대전점,https://place.map.kakao.com/324301503,셜록홈즈 대전점,1.8,5.0,,7.0
501,머슴매운갈비,한식,갈비/삼겹살,한식 음식점업,관저2동,36.3000184716927,127.339815661303,한식갈비 삼겹살한식 음식점업,관저2동%20머슴매운갈비,https://place.map.kakao.com/23705224,머슴매운갈비 관저점,1.8,5.0,,5.0
502,한옥마을전주비빔밥,한식,한식/백반/한정식,한식 음식점업,탄방동,36.3470361201469,127.388839482023,한식한식 백반 한정식한식 음식점업,탄방동%20한옥마을전주비빔밥,https://place.map.kakao.com/867162370,한옥마을전주비빔밥 대전세이탄방점,3.0,2.0,,31.0
503,피오라토,양식,정통양식/경양식,서양식 음식점업,온천1동,36.3503896627019,127.336616488251,양식정통양식 경양식서양식 음식점업,온천1동%20피오라토,https://place.map.kakao.com/1335045939,피오라토,5.0,3.0,"빵 종류가 조금 더 디피 되어있었으면 좋았을거 같아요. 하지만 분위기가 너무 좋고, 드라이 플라워들도 데코로 잘 되어있었어요. 여자친구와 데이트 하기 좋은 장소네요.",10.0
504,교원파닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,관평동,36.4236546228058,127.3913397849,닭 오리요리후라이드 양념치킨치킨 전문점,관평동%20교원파닭,https://place.map.kakao.com/18889379,교원파닭,5.0,3.0,,0.0
505,큰집보쌈족발,한식,족발/보쌈전문,한식 음식점업,전민동,36.3981517874633,127.402497270717,한식족발 보쌈전문한식 음식점업,전민동%20큰집보쌈족발,https://place.map.kakao.com/1102562093,큰집보쌈족발,5.0,3.0,,0.0
506,놀부보쌈부대찌개&철판구이,한식,족발/보쌈전문,한식 음식점업,노은3동,36.3877374488029,127.308065131545,한식족발 보쌈전문한식 음식점업,노은3동%20놀부보쌈부대찌개&철판구이,https://place.map.kakao.com/24123243,놀부보쌈 대전반석점,3.3,4.0,이집 칭찬해요. 1인분씩 각자 주고 직장인 점심특선으로 아주 훌륭해요,2.0
507,원미면옥,한식,냉면집,한식 음식점업,온천1동,36.3471192557955,127.292805348172,한식냉면집한식 음식점업,온천1동%20원미면옥,https://place.map.kakao.com/1893581327,진원미면옥,2.3,4.0,......,20.0
508,애슐리,양식,패밀리레스토랑,서양식 음식점업,진잠동,36.3136999485422,127.319009621487,양식패밀리레스토랑서양식 음식점업,진잠동%20애슐리,https://place.map.kakao.com/446938665,에쉴리퍼니처홈스토어,2.3,4.0,,0.0
509,식풍경,한식,한식/백반/한정식,한식 음식점업,대화동,36.3670513883159,127.411895226796,한식한식 백반 한정식한식 음식점업,대화동%20식풍경,https://place.map.kakao.com/26595005,식풍경감자탕 대화점,4.0,1.0,"사장님 친절 하시고 맵지도 짜지도 않고 딱 좋아요^^ 막내는 돈까스 팬, 추억의 옛날 돈까스  맛나요♤",2.0
510,송탄최네집,한식,한식/백반/한정식,한식 음식점업,온천1동,36.3536121953465,127.34901214601,한식한식 백반 한정식한식 음식점업,온천1동%20송탄최네집,https://place.map.kakao.com/482538061,송탄최네집부대찌개 대전직영점,4.0,3.0,주인이 엄청 친절하고 식당이 깔끔하네요. 내가 먹어본 맛중 최고의 부대찌개인것 같아요. 깔끔하고 기분좋게 먹었네요.,6.0
511,충만치킨대전복수점,닭/오리요리,후라이드/양념치킨,치킨 전문점,복수동,36.2980832953816,127.375515826825,닭 오리요리후라이드 양념치킨치킨 전문점,복수동%20충만치킨대전복수점,https://place.map.kakao.com/543770091,충만치킨 대전복수점,2.3,6.0,아래 서빙하는 분 태도로 댓글 많던데 찐임 ㅜ 작년 글이던데 한결같으신거 보니 사장님인가ㅜ 치킨도 엉뚱한거 갖다주시고 거의 한시간 기다렸는데 추가주문도 누락시키시고ㅠ 지성인이니까 참았는데요 다신 안갈거같아요! 배달만 시켜드세요!,0.0
512,맛있는치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,자양동,36.3358471495245,127.447151593226,닭 오리요리후라이드 양념치킨치킨 전문점,자양동%20맛있는치킨,https://place.map.kakao.com/8964032,맛있는두마리치킨,2.3,6.0,,0.0
513,청솔식당,한식,한식/백반/한정식,한식 음식점업,진잠동,36.2672424604751,127.291456157761,한식한식 백반 한정식한식 음식점업,진잠동%20청솔식당,https://place.map.kakao.com/603520882,청솔생막창&삼겹살,4.0,1.0,우와! 우리동네 있었으면 매일 소주 일병. 군더더기 없이 깔끔함.,0.0
514,신라당,제과제빵떡케익,제과점,제과점업,법1동,36.3695939278034,127.426942819623,제과제빵떡케익제과점제과점업,법1동%20신라당,https://place.map.kakao.com/21240302,신라당,4.0,1.0,,0.0
515,다정다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중앙동,36.3310644221276,127.430499835607,커피점 카페커피전문점 카페 다방비알콜 음료점업,중앙동%20다정다방,https://place.map.kakao.com/21437638,다정다방,4.0,1.0,,0.0
516,착한보리밥,한식,보리밥전문,한식 음식점업,진잠동,36.3000667769175,127.31791453494,한식보리밥전문한식 음식점업,진잠동%20착한보리밥,https://place.map.kakao.com/1213054107,착한보리밥,5.0,2.0,깔끔하고 맛나요,0.0
517,대우다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중앙동,36.3326515822913,127.430699921092,커피점 카페커피전문점 카페 다방비알콜 음료점업,중앙동%20대우다방,https://place.map.kakao.com/435971487,대우찻집,5.0,2.0,,0.0
518,삼정회관,한식,한식/백반/한정식,한식 음식점업,은행선화동,36.3304201870868,127.422083854709,한식한식 백반 한정식한식 음식점업,은행선화동%20삼정회관,https://place.map.kakao.com/21240486,삼정회관,2.8,6.0,,30.0
519,팔복떡집,분식,떡볶이전문,분식 및 김밥 전문점,온천2동,36.3572016471043,127.336358129653,분식떡볶이전문분식 및 김밥 전문점,온천2동%20팔복떡집,https://place.map.kakao.com/10885908,팔복떡집,2.8,6.0,,0.0
520,펄스맥문화점,한식,한식/백반/한정식,한식 음식점업,문화1동,36.31969593451,127.414812664479,한식한식 백반 한정식한식 음식점업,문화1동%20펄스맥문화점,https://place.map.kakao.com/1442396052,펄스맥 문화점,5.0,1.0,아아가 3700원으로  조금 비싼 듯 하지만 맛을 보면 괜찮네란 생각.  그외엔 아직 안 먹어봤음. 아직. ,5.0
521,해정손칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,판암1동,36.3179031091238,127.462958785133,분식국수 만두 칼국수분식 및 김밥 전문점,판암1동%20해정손칼국수,https://place.map.kakao.com/16126484,해정손칼국수,4.3,3.0,진짜 맛있어요. 사람도 항상 많네요,9.0
522,한성손짜장,중식,중국음식/중국집,중식 음식점업,석교동,36.3040475871471,127.450360216549,중식중국음식 중국집중식 음식점업,석교동%20한성손짜장,https://place.map.kakao.com/1682476650,한성손짜장,4.4,7.0,가계도 깔끔하고 사장님께 반찬이나 이런거 주문해도 항상 웃는 모습으로 주시는 모습이 더 이상적이었습니다. 물론 음식도 맛있었고 가족 회식겸 갔다가 다들 맛있게 먹었네요. 번창하세요 ~~~,2.0
523,광세족발,한식,족발/보쌈전문,한식 음식점업,노은3동,36.3909630277591,127.314167403097,한식족발 보쌈전문한식 음식점업,노은3동%20광세족발,https://place.map.kakao.com/27180422,광세족발 반석점,4.5,2.0,고기 푸짐하고 잡냄새 1도없고 가격까지 착합니다.  뒷쪽 ○○훈 족발 단골이었는데 그집이 족발냄새 진하고 청국장으로 매장도 냄새가 진했 것에 비하면 광세 족발은 양반의 양반입니다.  이제 단골 획실히 바꾸럽니다.,3.0
524,94번가,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,관평동,36.4239080603971,127.389787711079,커피점 카페커피전문점 카페 다방비알콜 음료점업,관평동%2094번가,https://place.map.kakao.com/1605688217,94번가 관평점,4.5,4.0,치킨 정말 맛있어요~ 자주 가려고요.,4.0
525,청운반점식당,중식,중국음식/중국집,중식 음식점업,오정동,36.3531282216189,127.410295290089,중식중국음식 중국집중식 음식점업,오정동%20청운반점식당,https://place.map.kakao.com/9969888,청운반점,5.0,1.0,,0.0
526,번성식당,한식,한식/백반/한정식,한식 음식점업,덕암동,36.4368022879286,127.421887296362,한식한식 백반 한정식한식 음식점업,덕암동%20번성식당,https://place.map.kakao.com/16010125,번성식당,5.0,1.0,,0.0
527,보문산폭포식당,한식,한식/백반/한정식,한식 음식점업,대사동,36.3140145103947,127.423363117176,한식한식 백반 한정식한식 음식점업,대사동%20보문산폭포식당,https://place.map.kakao.com/25126245,보문산폭포식당,5.0,1.0,,1.0
528,만나회관식당,한식,한식/백반/한정식,한식 음식점업,효동,36.3173504081607,127.444564901013,한식한식 백반 한정식한식 음식점업,효동%20만나회관식당,https://place.map.kakao.com/21337057,만나회관,5.0,1.0,,0.0
529,옛날시골양푼동태찌개,일식/수산물,매운탕전문,한식 음식점업,산성동,36.284611976052,127.375990519061,일식 수산물매운탕전문한식 음식점업,산성동%20옛날시골양푼동태찌개,https://place.map.kakao.com/18835595,강연우 옛날시골양푼이동태찌개 본점,4.0,3.0,,1.0
530,셀렉토커피,한식,한식/백반/한정식,한식 음식점업,온천2동,36.3690299952573,127.337082339309,한식한식 백반 한정식한식 음식점업,온천2동%20셀렉토커피,https://place.map.kakao.com/796761400,셀렉토커피 대전죽동점,5.0,2.0,사장님도 친절 매장이 일단 청결해요 맛도좋고 ,0.0
531,충만치킨대전버드내점,닭/오리요리,후라이드/양념치킨,치킨 전문점,유천1동,36.3190570676987,127.393323375185,닭 오리요리후라이드 양념치킨치킨 전문점,유천1동%20충만치킨대전버드내점,https://place.map.kakao.com/27541356,충만치킨 대전버드내점,1.0,1.0,더 낮은 점수를 못주는게 안타깝네요. 기분만 잡치고 나옵니다,0.0
532,김삿갓보쌈족발,한식,족발/보쌈전문,한식 음식점업,둔산1동,36.3502568688336,127.389482786422,한식족발 보쌈전문한식 음식점업,둔산1동%20김삿갓보쌈족발,https://place.map.kakao.com/25696046,김삿갓보쌈족발,3.6,9.0,반찬이 짜긴한데 먹을만합니다,10.0
533,박가네,한식,한식/백반/한정식,한식 음식점업,석봉동,36.4472125989017,127.427711130328,한식한식 백반 한정식한식 음식점업,석봉동%20박가네,https://place.map.kakao.com/1944230838,박가네만두칼국수,3.0,2.0,가격은 좀 비싸다 할 수 있겠지만 개인적으로 너무 맛있었어요!!  김치손만두는 진짜... 또 찾아갈만큼 제입맛엔 딱입니다. ,6.0
534,삼삼구이,한식,한식/백반/한정식,한식 음식점업,온천1동,36.3570680560504,127.353083700153,한식한식 백반 한정식한식 음식점업,온천1동%20삼삼구이,https://place.map.kakao.com/1674907303,삼삼구이,4.0,1.0,,5.0
535,고향추어탕,한식,추어탕전문,한식 음식점업,문창동,36.3169147765518,127.438131072303,한식추어탕전문한식 음식점업,문창동%20고향추어탕,https://place.map.kakao.com/15399754,고향추어탕,4.0,1.0,,0.0
536,황실다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중앙동,36.3348777078788,127.430706002268,커피점 카페커피전문점 카페 다방비알콜 음료점업,중앙동%20황실다방,https://place.map.kakao.com/10960619,황실다방,4.0,1.0,,0.0
537,신천지,일식/수산물,횟집,한식 음식점업,온천2동,36.3587352465144,127.338250465971,일식 수산물횟집한식 음식점업,온천2동%20신천지,https://place.map.kakao.com/1580447501,신천지예수교회,1.0,8.0,이런거 보내지 마시라고 방문해서 말했는데 계속  보내시니 또 방문예정 입니다  준비하세요,0.0
538,노고단돌구이,한식,기타고기요리,한식 음식점업,정림동,36.3022453061811,127.366608525058,한식기타고기요리한식 음식점업,정림동%20노고단돌구이,https://place.map.kakao.com/838648915,노고단돌구이,1.0,8.0,,0.0
539,빈손막창,한식,곱창/양구이전문,한식 음식점업,둔산2동,36.3594543609916,127.381644596367,한식곱창 양구이전문한식 음식점업,둔산2동%20빈손막창,https://place.map.kakao.com/15960602,빈손막창,4.0,2.0,보리밥 고소하고 담백하니 맛있어요! 가지볶음도 예술,2.0
540,보은순대,별식/퓨전요리,순대전문점,한식 음식점업,송촌동,36.3559908029516,127.443410286695,별식 퓨전요리순대전문점한식 음식점업,송촌동%20보은순대,https://place.map.kakao.com/21242902,보은순대,5.0,1.0,깔 끄 음  해요,3.0
541,논산회관,한식,한식/백반/한정식,한식 음식점업,용문동,36.3383100093315,127.397318022199,한식한식 백반 한정식한식 음식점업,용문동%20논산회관,https://place.map.kakao.com/1764461463,논산회관,5.0,1.0,,0.0
542,선화동백반집,한식,한식/백반/한정식,한식 음식점업,은행선화동,36.3324540430102,127.41590911257,한식한식 백반 한정식한식 음식점업,은행선화동%20선화동백반집,https://place.map.kakao.com/204978792,선화동백반집,5.0,1.0,,0.0
543,거복식당,한식,한식/백반/한정식,한식 음식점업,만년동,36.3656710131503,127.37606826518,한식한식 백반 한정식한식 음식점업,만년동%20거복식당,https://place.map.kakao.com/11042376,거복식당,5.0,1.0,,1.0
544,장한수제만두찐빵,제과제빵떡케익,제과점,제과점업,원신흥동,36.3453537230927,127.336982280167,제과제빵떡케익제과점제과점업,원신흥동%20장한수제만두찐빵,https://place.map.kakao.com/1172326383,장한수제만두찐빵,5.0,2.0,튀김고기만두 진리,3.0
545,씨엘드프랑스,제과제빵떡케익,제과점,제과점업,월평2동,36.360835764992,127.376920283133,제과제빵떡케익제과점제과점업,월평2동%20씨엘드프랑스,https://place.map.kakao.com/150725747,씨엘드프랑스,4.7,3.0,맘모스빵......,8.0
546,마마김밥,분식,라면김밥분식,분식 및 김밥 전문점,오류동,36.325261451918,127.406640529895,분식라면김밥분식분식 및 김밥 전문점,오류동%20마마김밥,https://place.map.kakao.com/855298278,마마김밥,4.7,3.0,,1.0
547,인생곰탕,한식,설렁탕집,한식 음식점업,갈마1동,36.3509154677761,127.367094690096,한식설렁탕집한식 음식점업,갈마1동%20인생곰탕,https://place.map.kakao.com/1933331136,인생곰탕,4.3,3.0,좋은점 음식밑 다른것들이 정갈한듯  나뿐점 가격에 비해 양이 충분하지 않음. 주차 불가  찾아갈곳은 아닌듯 ,-8.0
548,예스맘토스트,패스트푸드,토스트전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",둔산3동,36.3508526231259,127.396764572468,"패스트푸드토스트전문피자, 햄버거, 샌드위치 및 유사 음식점업",둔산3동%20예스맘토스트,https://place.map.kakao.com/26534883,예스맘토스트,3.0,1.0,,1.0
549,청운집,한식,한식/백반/한정식,한식 음식점업,대흥동,36.3274214105279,127.430091962559,한식한식 백반 한정식한식 음식점업,대흥동%20청운집,https://place.map.kakao.com/11880415,청운집,3.0,1.0,,1.0
550,반석숯불민물장어구이,일식/수산물,민물장어전문,한식 음식점업,노은3동,36.3906266858169,127.308975873529,일식 수산물민물장어전문한식 음식점업,노은3동%20반석숯불민물장어구이,https://place.map.kakao.com/1417786596,반석숯불민물장어구이,3.0,1.0,,0.0
551,해왕장어,일식/수산물,민물장어전문,한식 음식점업,관평동,36.4237472863614,127.400751137935,일식 수산물민물장어전문한식 음식점업,관평동%20해왕장어,https://place.map.kakao.com/1249244700,해왕장어,2.7,7.0,넘 맛나는 맛집입니다.,4.0
552,윤식당,한식,한식/백반/한정식,한식 음식점업,신성동,36.4141045072807,127.377933511972,한식한식 백반 한정식한식 음식점업,신성동%20윤식당,https://place.map.kakao.com/1157935633,윤식당,4.0,5.0,수제돈가쓰 양도 푸짐하고 맛있고   시설도 깨끗합니다.  주차장은 다소 작아서 6대정도 공간이고  처음 가봤지만 좋았습니다. 다음에도 방문할께요,12.0
553,노랑통닭,닭/오리요리,후라이드/양념치킨,치킨 전문점,관저2동,36.2973663450515,127.337744874528,닭 오리요리후라이드 양념치킨치킨 전문점,관저2동%20노랑통닭,https://place.map.kakao.com/26820633,노랑통닭 관저점,4.0,1.0,,4.0
554,카페모리,한식,한식/백반/한정식,한식 음식점업,판암1동,36.3322442495378,127.479746702007,한식한식 백반 한정식한식 음식점업,판암1동%20카페모리,https://place.map.kakao.com/1534059675,카페모리,3.5,2.0,"싸이폰커피 비싼만큼 맛난다. 그러나 너무 많은 몰상식한 손님들이 있다. 입장부터 마스크는 장식품, 이리저리 돌아다니며 큰소리로 웃고 떠들고! 쫒기듯 커피를 들이붓고? 나옴. 멀리서 소문 듣고 갔다가 황당? 당황!",10.0
555,두껀갈비,한식,갈비/삼겹살,한식 음식점업,탄방동,36.3468091587008,127.395603699878,한식갈비 삼겹살한식 음식점업,탄방동%20두껀갈비,https://place.map.kakao.com/1617478960,두껀갈비,5.0,1.0,"고기 두껍고, 구워주시고 멋집니다 후식 냉면도 싸고 좋습니다. 저는 흔한 자극적인 냉면이 좋은데 그런 맛은 아니예요. ",5.0
556,예원다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,신탄진동,36.4509321316503,127.429055955891,커피점 카페커피전문점 카페 다방비알콜 음료점업,신탄진동%20예원다방,https://place.map.kakao.com/9889934,예원다방,5.0,1.0,,0.0
557,와치커피한신,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,관평동,36.4291557321112,127.390270813782,유흥주점빠 카페 스탠드빠일반유흥 주점업,관평동%20와치커피한신,https://place.map.kakao.com/26791951,와치커피 한신점,5.0,1.0,,0.0
558,강원떡방앗간,제과제빵떡케익,떡전문,제과점업,온천1동,36.3536185626512,127.333814811036,제과제빵떡케익떡전문제과점업,온천1동%20강원떡방앗간,https://place.map.kakao.com/8423060,성심떡집,5.0,1.0,,0.0
559,회마차,한식,한식/백반/한정식,한식 음식점업,진잠동,36.2984378027772,127.319899405615,한식한식 백반 한정식한식 음식점업,진잠동%20회마차,https://place.map.kakao.com/16420447,회마차,5.0,1.0,잡어회 최고에요 바로 떠주셔서 그런지 비린맛도없고 맛있어요 ㅎ 서비스로 주시는 돌멍게도 바다향 물씬 느껴져요 ㅎ 잡어회는 미리 주문하시면 바로 먹을수있어요,5.0
560,뭔닭인지알지,닭/오리요리,후라이드/양념치킨,치킨 전문점,목동,36.3330234255966,127.4107253137,닭 오리요리후라이드 양념치킨치킨 전문점,목동%20뭔닭인지알지,https://place.map.kakao.com/17415769,뭔닭인지알지,5.0,1.0,,0.0
561,앨리스스프링스,한식,한식/백반/한정식,한식 음식점업,만년동,36.3659210506382,127.382562918356,한식한식 백반 한정식한식 음식점업,만년동%20앨리스스프링스,https://place.map.kakao.com/1446974791,앨리스스프링스,1.0,3.0,브런치 양이 너무 창렬이에요..분위기는 좋네요..,29.0
562,왈순식당,한식,한식/백반/한정식,한식 음식점업,온천2동,36.3584894026472,127.334553272513,한식한식 백반 한정식한식 음식점업,온천2동%20왈순식당,https://place.map.kakao.com/12220397,왈순식당,1.0,3.0,,0.0
563,회랑조개랑,한식,한식/백반/한정식,한식 음식점업,용문동,36.3390686216682,127.390516983328,한식한식 백반 한정식한식 음식점업,용문동%20회랑조개랑,https://place.map.kakao.com/12438002,회랑조개랑,5.0,2.0,,3.0
564,망향비빔국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,노은1동,36.3674256269909,127.319422101431,분식국수 만두 칼국수분식 및 김밥 전문점,노은1동%20망향비빔국수,https://place.map.kakao.com/13600249,망향비빔국수 대전유성점,3.3,19.0,갈비탕도 맛있고 비빔국수 짱이죠,64.0
565,에머이,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,문화1동,36.3206307062252,127.40880280715,별식 퓨전요리동남아음식전문점기타 외국식 음식점업,문화1동%20에머이,https://place.map.kakao.com/465950748,에머이 세이백화점대전점,3.5,6.0,그랜드 부다페스트 호텔 보고 먹었어요,23.0
566,대운산채,한식,돌솥/비빕밥전문점,한식 음식점업,문화1동,36.3216330709296,127.414697949013,한식돌솥 비빕밥전문점한식 음식점업,문화1동%20대운산채,https://place.map.kakao.com/8285323,대운산채,4.2,6.0,사장님과 직원들이 친절하며 다양한 야채에다 우렁된장이 일품이죠!                                      지하철까지 연결되어 교통좋고 맛도좋아 다시 찾고 싶은집입니다.,7.0
567,금산보신탕,한식,한식/백반/한정식,한식 음식점업,변동,36.3296352777393,127.371900372067,한식한식 백반 한정식한식 음식점업,변동%20금산보신탕,https://place.map.kakao.com/8679542,금산식당,5.0,1.0,,0.0
568,보은순대,별식/퓨전요리,순대전문점,한식 음식점업,송촌동,36.3556223400113,127.443635750824,별식 퓨전요리순대전문점한식 음식점업,송촌동%20보은순대,https://place.map.kakao.com/21242902,보은순대,5.0,1.0,깔 끄 음  해요,3.0
569,한마음정육식당,한식,기타고기요리,한식 음식점업,관저2동,36.3004713829814,127.338598223734,한식기타고기요리한식 음식점업,관저2동%20한마음정육식당,https://place.map.kakao.com/538818437,한마음정육식당,5.0,1.0,,3.0
570,안철민동해주문진항,한식,한식/백반/한정식,한식 음식점업,관평동,36.4235627009868,127.392756770775,한식한식 백반 한정식한식 음식점업,관평동%20안철민동해주문진항,https://place.map.kakao.com/2041896220,안철민동해주문진항 관평점,5.0,1.0,,0.0
571,보원떡집,제과제빵떡케익,제과점,제과점업,유천2동,36.3197975519047,127.398964056101,제과제빵떡케익제과점제과점업,유천2동%20보원떡집,https://place.map.kakao.com/12717261,보원떡집,5.0,1.0,배달자주 하는 떡집이에요 시루떡도 백설기도 꿀떡도 송편도 너무 맛있어요 특히 송편은 일부러 추석에 맞춰놓고 찾아갑니다^^,0.0
572,매일좋은날,한식,한식/백반/한정식,한식 음식점업,진잠동,36.2994170177485,127.317764316398,한식한식 백반 한정식한식 음식점업,진잠동%20매일좋은날,https://place.map.kakao.com/15389007,매일좋은날,5.0,1.0,,0.0
573,차이나궁,중식,중국음식/중국집,중식 음식점업,노은1동,36.3747374785769,127.316750553267,중식중국음식 중국집중식 음식점업,노은1동%20차이나궁,https://place.map.kakao.com/74953928,차이나궁,3.8,4.0,아래리뷰와는 저는 생각이 좀 다르네요. 상당히 실망스러운 맛이었습니다.  짜장 : 짭니다. 탕수육 : 퍽퍽합니다.,3.0
574,에덴떡방앗간,제과제빵떡케익,떡전문,제과점업,중리동,36.3579137238904,127.426939311745,제과제빵떡케익떡전문제과점업,중리동%20에덴떡방앗간,https://place.map.kakao.com/12176059,에덴떡방앗간,3.8,4.0,,0.0
575,모퉁이,한식,한식/백반/한정식,한식 음식점업,비래동,36.3549456648773,127.45127280652,한식한식 백반 한정식한식 음식점업,비래동%20모퉁이,https://place.map.kakao.com/371563474,카페모퉁이,5.0,3.0,인테리어도 예쁘고 베이커리나 커피도 맛있음 어쩌다 발견하게된 카페였는데 마음에 들어서 몇번 갔습니당 갈때마다 사장님 말투나 그런게 친절해서 좋았어요  아쉬운점이 있다면 편한 의자가 없이 다 딱딱한 의자라ㅠㅠ 그리고 동네카페라 주차가 불편해요 ,1.0
576,이순신소국밥관저충무공점,한식,한식/백반/한정식,한식 음식점업,관저2동,36.2979226766034,127.338931485814,한식한식 백반 한정식한식 음식점업,관저2동%20이순신소국밥관저충무공점,https://place.map.kakao.com/1275618036,이순신소국밥 관저충무공점,3.1,7.0,국밥에 고기를 신선한걸로 사용했으면 조켓네요,17.0
577,더피그,한식,한식/백반/한정식,한식 음식점업,은행선화동,36.3342977103539,127.420662841446,한식한식 백반 한정식한식 음식점업,은행선화동%20더피그,https://place.map.kakao.com/1032567624,더피그딜리버리 선화점,5.0,1.0,,0.0
578,아리랑해장국식당,한식,한식/백반/한정식,한식 음식점업,도마2동,36.3183190975952,127.377748844018,한식한식 백반 한정식한식 음식점업,도마2동%20아리랑해장국식당,https://place.map.kakao.com/16271637,아리랑해장국,5.0,1.0,,0.0
579,또래오래,닭/오리요리,후라이드/양념치킨,치킨 전문점,효동,36.3160540588366,127.446823653906,닭 오리요리후라이드 양념치킨치킨 전문점,효동%20또래오래,https://place.map.kakao.com/1935209121,또래오래 대전용운점,5.0,1.0,,0.0
580,대게본가,일식/수산물,바닷가재/게요리전문,한식 음식점업,관평동,36.4260323927474,127.392815604312,일식 수산물바닷가재 게요리전문한식 음식점업,관평동%20대게본가,https://place.map.kakao.com/915921249,대게본가,5.0,1.0,,10.0
581,동죽손칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,온천1동,36.347476964496,127.292334200186,분식국수 만두 칼국수분식 및 김밥 전문점,온천1동%20동죽손칼국수,https://place.map.kakao.com/1228424918,시골칼국수뒷고기막창,1.0,2.0,동네 깡패아줌마..,0.0
582,1567소풍,분식,라면김밥분식,분식 및 김밥 전문점,관저1동,36.3043362300882,127.336694964127,분식라면김밥분식분식 및 김밥 전문점,관저1동%201567소풍,https://place.map.kakao.com/1804028142,1567소풍 관저점,1.0,2.0,,1.0
583,제이슈가,제과제빵떡케익,제과점,제과점업,내동,36.3393921725556,127.36778947426,제과제빵떡케익제과점제과점업,내동%20제이슈가,https://place.map.kakao.com/1348818621,제이슈가,5.0,2.0,여기 마카롱 존맛!! 귀엽기도 한데 꼬끄도 적당히 쫀득하고 필링 맛도 진해요!! 핵 존맛탱,1.0
584,셰프의국밥,한식,해장국/감자탕,한식 음식점업,갈마1동,36.3494817238473,127.368654911234,한식해장국 감자탕한식 음식점업,갈마1동%20셰프의국밥,https://place.map.kakao.com/2045491775,바로온쉐프 대전시청점,5.0,2.0,음식 식당 모두 깔끔하고 맛있네요 큐브스테이크 덮밥 소스는 제 입맛엔 조금 달긴 합니다,7.0
585,아비꼬세이탄방점,양식,카레전문점,기타 외국식 음식점업,탄방동,36.3470361201469,127.388839482023,양식카레전문점기타 외국식 음식점업,탄방동%20아비꼬세이탄방점,https://place.map.kakao.com/473376313,아비꼬 대전세이탄방점,3.0,8.0,,21.0
586,디에떼에스프레소온천2호점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,온천1동,36.3550805899423,127.340676910863,커피점 카페커피전문점 카페 다방비알콜 음료점업,온천1동%20디에떼에스프레소온천2호점,https://place.map.kakao.com/22962364,디에떼 에스프레소 온천2호점,3.0,8.0,,1.0
587,모로미둔산,일식/수산물,음식점-일식,일식 음식점업,탄방동,36.3487762028173,127.388970716956,일식 수산물음식점-일식일식 음식점업,탄방동%20모로미둔산,https://place.map.kakao.com/668488697,모로미 둔산점,4.0,3.0,"안주가 아주 특별히 맛있다! 하는 맛은 아닌데 뭘 시켜도 나쁘지 않았고, 가격은 좀 비쌌지만 전체 룸형태라 소란스럽지 않게 한 잔 하기 나쁘지 않았어요. 특히 코로나라 술약속 있어도 나가기 꺼려지는데 여기는 그래도 괜찮더라구요. 직원분들도 뭐 부탁드리면 금방금방 가져다주셨고요.",71.0
